
-40.97623,-12967745.004
-40.98862,50501443.751
-41.00102,80569132.778
-41.01341,155233406.563
-41.02581,58895810.787
-41.03820,-12435818.231
-41.05060,-31637589.841
-41.06299,46941237.536
-41.07539,2406093.343
-41.08778,31638272.121
-41.10018,61197044.912
-41.11258,10268738.660
-41.12497,61087256.438
-41.13737,37042958.316
-41.14976,27083884.180
-41.16216,54243607.612
-41.17455,-47746628.783
-41.18695,-76162902.610
-41.19934,2279383.070
-41.21174,-3189427.330
-41.22413,-40613880.628
-41.23653,34730859.052
-41.24892,-8429465.615
-41.26132,99864327.270
-41.27371,102957400.181
-41.28611,-5606378.710
-41.29850,65660280.074
-41.31090,3379334.085
-41.32330,18505102.011
-41.33569,-3518942.073
-41.34809,-28271082.244
-41.36048,70809399.312
-41.37288,10753093.028
-41.38527,51606088.874
-41.39767,-48283811.559
-41.41006,5496538.451
-41.42246,33792711.913
-41.43485,11960524.191
-41.44725,86559472.813
-41.45964,-12633686.001
-41.47204,38573998.565
-41.48443,-9269453.218
-41.49683,45784393.409
-41.50922,22881633.369
-41.52162,48773563.176
-41.53402,-30575546.017
-41.54641,-29657412.578
-41.55881,32962801.695
-41.57120,40821592.762
-41.58360,-64467071.703
-41.59599,-3507913.611
-41.60839,61928098.084
-41.62078,-36562929.403
-41.63318,1362324.887
-41.64557,14516069.885
-41.65797,41387255.044
-41.67036,31623553.793
-41.68276,-12261398.030
-41.69515,98861334.474
-41.70755,52039566.881
-41.71994,-6394356.425
-41.73234,-131846.581
-41.74474,12275948.926
-41.75713,-57042050.130
-41.76953,-7757936.911
-41.78192,-40991159.608
-41.79432,11018131.885
-41.80671,48958752.327
-41.81911,-32166760.509
-41.83150,617448.743
-41.84390,-28535051.456
-41.85629,-12083105.029
-41.86869,50187685.828
-41.88108,-24702609.860
-41.89348,-17924922.732
-41.90587,32644448.395
-41.91827,-8641523.340
-41.93066,19687458.670
-41.94306,-2508132.888
-41.95546,-38530951.151
-41.96785,-69844120.569
-41.98025,42866890.882
-41.99264,-23841787.001
-42.00504,-27474154.696
-42.01743,-33192034.888
-42.02983,19850177.451
-42.04222,59433135.022
-42.05462,16996112.033
-42.06701,19679238.811
-42.07941,48029654.165
-42.09180,18728742.217
-42.10420,-8805990.004
-42.11659,31930988.234
-42.12899,-10225030.248
-42.14138,17009501.816
-42.15378,89894184.973
-42.16618,56378514.276
-42.17857,-12429050.097
-42.19097,-59455955.954
-42.20336,-51110240.957
-42.21576,56317402.065
-42.22815,54120924.876
-42.24055,-43855586.329
-42.25294,-21247633.126
-42.26534,-13396145.614
-42.27773,-10269475.913
-42.29013,4232406.827
-42.30252,-14379738.662
-42.31492,3011351.214
-42.32731,26047326.110
-42.33971,35910634.434
-42.35210,-43889079.493
-42.36450,-26900496.805
-42.37690,-29217202.399
-42.38929,-49847246.256
-42.40169,-58972543.938
-42.41408,-39217343.777
-42.42648,-48518198.412
-42.43887,-13648495.405
-42.45127,88642444.448
-42.46366,-11529472.707
-42.47606,-16511452.256
-42.48845,10639406.820
-42.50085,23758673.385
-42.51324,-75868803.926
-42.52564,-31026917.023
-42.53803,52713515.845
-42.55043,38341500.555
-42.56282,68077522.988
-42.57522,33832361.165
-42.58762,32072770.474
-42.60001,-15248347.845
-42.61241,9640279.352
-42.62480,-5763238.744
-42.63720,-21264063.084
-42.64959,20261511.002
-42.66199,-17005699.990
-42.67438,25227638.257
-42.68678,-33403686.138
-42.69917,-439028.708
-42.71157,3491826.254
-42.72396,72872137.470
-42.73636,33786608.575
-42.74875,-30071525.772
-42.76115,39306791.976
-42.77354,9986694.019
-42.78594,-27747666.797
-42.79834,12694483.376
-42.81073,-61489922.536
-42.82313,20477366.572
-42.83552,14204332.250
-42.84792,55502861.942
-42.86031,49344469.211
-42.87271,22922196.150
-42.88510,29558834.113
-42.89750,18886600.393
-42.90989,-92237635.900
-42.92229,-14911262.699
-42.93468,1233189.471
-42.94708,-55401354.445
-42.95947,-114807472.958
-42.97187,-3420547.526
-42.98426,14976958.135
-42.99666,15737444.926
-43.00906,-20099036.528
-43.02145,-28335849.312
-43.03385,7748145.388
-43.04624,4524749.710
-43.05864,3131286.239
-43.07103,61530216.434
-43.08343,13451003.332
-43.09582,-15341851.963
-43.10822,60163879.227
-43.12061,5125990.489
-43.13301,40359688.821
-43.14540,-2227697.093
-43.15780,51299298.445
-43.17019,76304784.520
-43.18259,15638758.421
-43.19498,31530375.979
-43.20738,53845013.044
-43.21978,37626961.422
-43.23217,9003141.358
-43.24457,9605256.284
-43.25696,23322329.328
-43.26936,77582979.842
-43.28175,26446709.286
-43.29415,44821472.370
-43.30654,133052025.593
-43.31894,105759503.935
-43.33133,100658831.616
-43.34373,128724532.876
-43.35612,139945315.678
-43.36852,99790827.435
-43.38091,53404549.359
-43.39331,73787705.293
-43.40570,59433359.850
-43.41810,75847740.375
-43.43050,-19861583.039
-43.44289,43727774.513
-43.45529,67467952.711
-43.46768,18851263.156
-43.48008,93326296.963
-43.49247,42992693.721
-43.50487,58212565.336
-43.51726,-13079603.804
-43.52966,-21020116.065
-43.54205,71158746.387
-43.55445,21352503.348
-43.56684,71508286.536
-43.57924,28471915.482
-43.59163,102781957.393
-43.60403,85983470.307
-43.61642,68531283.719
-43.62882,75587344.805
-43.64122,46554578.621
-43.65361,66320431.960
-43.66601,13199281.977
-43.67840,-38033922.439
-43.69080,-69969230.682
-43.70319,-65617859.713
-43.71559,-27809702.973
-43.72798,-6840536.429
-43.74038,23677052.414
-43.75277,-2299533.982
-43.76517,10457828.026
-43.77756,-24202939.600
-43.78996,-8059906.484
-43.80235,6101510.370
-43.81475,-733466.608
-43.82714,48392997.868
-43.83954,-23187039.854
-43.85194,37803585.302
-43.86433,-51936473.336
-43.87673,-20647035.227
-43.88912,-5443805.352
-43.90152,2322695.565
-43.91391,-17283116.513
-43.92631,-13801102.277
-43.93870,-9863254.285
-43.95110,-33656972.120
-43.96349,-12300548.889
-43.97589,-28516107.125
-43.98828,30864204.052
-44.00068,42473892.376
-44.01307,-4250817.605
-44.02547,-34199570.809
-44.03786,60970667.389
-44.05026,-9042691.664
-44.06266,8973451.764
-44.07505,-7346545.589
-44.08745,-1104449.455
-44.09984,-19518074.514
-44.11224,34526064.098
-44.12463,38808987.927
-44.13703,16460796.696
-44.14942,27756783.663
-44.16182,26420127.218
-44.17421,33485705.604
-44.18661,-13164933.338
-44.19900,-29977126.366
-44.21140,-55874153.344
-44.22379,-18904308.481
-44.23619,-44522538.079
-44.24858,24994764.546
-44.26098,67899094.387
-44.27338,23361552.389
-44.28577,33152595.294
-44.29817,16459046.200
-44.31056,28209403.566
-44.32296,58985337.499
-44.33535,135697000.269
-44.34775,69574581.653
-44.36014,54569873.991
-44.37254,204317734.952
-44.38493,129723056.479
-44.39733,37852258.272
-44.40972,104511413.687
-44.42212,130409255.075
-44.43451,99427639.225
-44.44691,77436393.044
-44.45930,105927129.324
-44.47170,71340647.041
-44.48410,-551594.745
-44.49649,-72366745.468
-44.50889,-18363299.169
-44.52128,-12141157.104
-44.53368,-34131028.181
-44.54607,-3293025.856
-44.55847,38792707.791
-44.57086,40549890.084
-44.58326,39474241.656
-44.59565,25698302.767
-44.60805,70818602.346
-44.62044,83825380.030
-44.63284,38481619.951
-44.64523,-1535179.985
-44.65763,28036202.167
-44.67002,31777469.364
-44.68242,38989057.610
-44.69482,-11378755.547
-44.70721,25774804.298
-44.71961,12181586.726
-44.73200,34470319.327
-44.74440,24823494.652
-44.75679,-44430465.649
-44.76919,-643318.621
-44.78158,-36199938.769
-44.79398,36900820.013
-44.80637,34929653.937
-44.81877,-42672428.361
-44.83116,-24020860.489
-44.84356,-14668011.465
-44.85595,-5942961.345
-44.86835,-106825326.222
-44.88074,6328252.539
-44.89314,88359625.034
-44.90554,112519520.808
-44.91793,6095942.712
-44.93033,-55815687.458
-44.94272,32054051.475
-44.95512,2791329.158
-44.96751,-26724302.761
-44.97991,24420245.049
-44.99230,-65562402.294
-45.00470,-11575142.685
-45.01709,-8541940.278
-45.02949,-14684937.407
-45.04188,-15974947.324
-45.05428,15812929.591
-45.06667,22013235.771
-45.07907,26025126.098
-45.09146,22032377.082
-45.10386,-9405834.427
-45.11626,-3521737.981
-45.12865,9008031.728
-45.14105,50805780.165
-45.15344,-9154519.881
-45.16584,38552520.747
-45.17823,4362799.456
-45.19063,27682005.353
-45.20302,3814375.885
-45.21542,31913605.955
-45.22781,-34196381.266
-45.24021,-85315498.596
-45.25260,-7681255.402
-45.26500,-18514167.620
-45.27739,-38997699.073
-45.28979,255436.823
-45.30219,9709279.241
-45.31458,53992278.565
-45.32698,41767225.288
-45.33937,308496.563
-45.35177,-27728240.057
-45.36416,-40155523.449
-45.37656,-51833368.637
-45.38895,13225736.273
-45.40135,5879024.593
-45.41374,33948472.152
-45.42614,-10922172.184
-45.43853,-41715804.030
-45.45093,83105557.572
-45.46332,-11208552.741
-45.47572,-3438976.993
-45.48811,53560266.561
-45.50051,-27321392.793
-45.51291,35887851.631
-45.52530,27296468.064
-45.53770,49501687.725
-45.55009,49078190.015
-45.56249,5879290.304
-45.57488,89250045.866
-45.58728,59635762.273
-45.59967,74756883.203
-45.61207,14345686.417
-45.62446,71212784.431
-45.63686,32470685.971
-45.64925,15746841.374
-45.66165,60111284.460
-45.67404,-31289897.463
-45.68644,-12123351.002
-45.69883,7740992.673
-45.71123,-8354184.661
-45.72363,10491781.182
-45.73602,-51805093.922
-45.74842,-74140669.927
-45.76081,-26801656.681
-45.77321,-8267589.438
-45.78560,-39408108.627
-45.79800,-81300706.731
-45.81039,-2209521.139
-45.82279,23812773.844
-45.83518,52080842.222
-45.84758,23480667.024
-45.85997,-15061503.608
-45.87237,14736957.695
-45.88476,-14791322.973
-45.89716,-61399445.974
-45.90955,-65500647.091
-45.92195,-45473918.474
-45.93435,992273.125
-45.94674,-17071769.067
-45.95914,25880713.973
-45.97153,-29316678.697
-45.98393,-9832666.556
-45.99632,-11502928.219
-46.00872,-101365180.862
-46.02111,-65949175.609
-46.03351,-93689826.805
-46.04590,8295282.308
-46.05830,23941867.158
-46.07069,72117678.307
-46.08309,-25486970.860
-46.09548,11984402.879
-46.10788,44504054.685
-46.12027,-15232691.539
-46.13267,-47927387.273
-46.14507,-978828.663
-46.15746,-18335263.839
-46.16986,-75481593.143
-46.18225,22365161.295
-46.19465,22071911.560
-46.20704,1937846.591
-46.21944,43952665.629
-46.23183,-56383963.273
-46.24423,8450506.257
-46.25662,32975816.421
-46.26902,821775.133
-46.28141,33858615.590
-46.29381,8694119.845
-46.30620,8807639.842
-46.31860,-47603365.612
-46.33099,13484536.157
-46.34339,44763612.545
-46.35579,115107564.217
-46.36818,59493170.618
-46.38058,43202500.899
-46.39297,17930332.881
-46.40537,29862010.249
-46.41776,17205141.214
-46.43016,-15993535.247
-46.44255,31077189.305
-46.45495,9086763.031
-46.46734,-13274592.177
-46.47974,7872251.806
-46.49213,55677041.357
-46.50453,36223456.056
-46.51692,14804662.645
-46.52932,49457487.551
-46.54171,32543808.393
-46.55411,21871.603
-46.56651,3384012.489
-46.57890,3840139.868
-46.59130,97922014.402
-46.60369,76305834.346
-46.61609,-47837087.507
-46.62848,3424423.492
-46.64088,-46779959.023
-46.65327,-2407801.681
-46.66567,-1907886.482
-46.67806,-20192872.719
-46.69046,19323382.729
-46.70285,10204142.659
-46.71525,55588041.334
-46.72764,77901389.406
-46.74004,-6314452.451
-46.75243,57802059.244
-46.76483,34223705.933
-46.77723,-15399731.234
-46.78962,-10539915.560
-46.80202,-94221708.658
-46.81441,-36496512.070
-46.82681,52913680.244
-46.83920,-5536119.533
-46.85160,42009042.371
-46.86399,-16871718.420
-46.87639,18157083.339
-46.88878,-88181973.372
-46.90118,-4432755.539
-46.91357,-31700570.489
-46.92597,5655390.446
-46.93836,-85966599.392
-46.95076,67044069.183
-46.96315,4798515.835
-46.97555,28156639.783
-46.98795,-56432772.702
-47.00034,-22632881.610
-47.01274,29008022.804
-47.02513,3910907.123
-47.03753,2029328.892
-47.04992,-79999235.234
-47.06232,18879532.330
-47.07471,9593387.307
-47.08711,-15700497.080
-47.09950,-49614853.552
-47.11190,-36082638.624
-47.12429,-19217042.392
-47.13669,6029464.559
-47.14908,53252539.711
-47.16148,-4788763.141
-47.17387,51958481.240
-47.18627,44345071.828
-47.19867,14444034.127
-47.21106,43221996.536
-47.22346,19306780.873
-47.23585,19402288.897
-47.24825,28948930.135
-47.26064,30831575.288
-47.27304,43452185.369
-47.28543,68059699.091
-47.29783,-72540630.236
-47.31022,-83631083.874
-47.32262,1111047.064
-47.33501,-12267683.856
-47.34741,30505466.929
-47.35980,81487191.004
-47.37220,69960204.844
-47.38459,26712295.555
-47.39699,47429934.448
-47.40939,15865497.563
-47.42178,-24342376.431
